X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.62590603403639,43.143012854291662,50846,"254 Reynolds St, Rochester, NY, 14608",254 REYNOLDS ST,2018-00042135,2018,2,0915,2018-02-23T09:15:00.000Z,2018,2,0921,2018-02-23T09:21:00.000Z,2018,2,1000,2018-02-23T15:00:00.000Z,254 REYNOLDS ST,Rochester,NY,233,Genesee,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,233,Genesee,3
-77.607765805506347,43.158011464028959,51079,"71 Mortimer St, Rochester, NY, 14604",71 MORTIMER ST,2018-00054399,2018,3,1430,2018-03-10T14:30:00.000Z,2018,3,1500,2018-03-10T15:00:00.000Z,2018,3,1507,2018-03-10T20:07:00.000Z,71 MORTIMER ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,219,Central,9
-77.623509529385046,43.156898311246891,51602,"272 Allen St, Rochester, NY, 14608",272 ALLEN ST,2018-00042207,2018,2,1800,2018-02-21T18:00:00.000Z,2018,2,0600,2018-02-23T06:00:00.000Z,2018,2,1120,2018-02-23T16:20:00.000Z,272 ALLEN ST,Rochester,NY,213,Genesee,Office,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,213,Genesee,3
-77.608380990851913,43.180461612649921,52403,"851 Joseph Ave, Rochester, NY, 14621",851 JOSEPH AVE,2018-00040819,2018,2,1705,2018-02-21T17:05:00.000Z,2018,2,1725,2018-02-21T17:25:00.000Z,2018,2,1730,2018-02-21T22:30:00.000Z,851 JOSEPH AVE,Rochester,NY,247,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,247,Clinton,7
-77.56773316491666,43.17628440595351,52773,"2010 Clifford Ave, Rochester, NY, 14609",2010 CLIFFORD AVE,2018-00039268,2018,2,0308,2018-02-20T03:08:00.000Z,2018,2,0308,2018-02-20T03:08:00.000Z,2018,2,0308,2018-02-20T08:08:00.000Z,2010 CLIFFORD AVE,Rochester,NY,205,Goodman,Office,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Street,205,Goodman,5
-77.590547147614856,43.18295295163265,53609,"175 Barberry Ter, Rochester, NY, 14621",175 BARBERRY TER,2018-00039354,2018,2,2000,2018-02-19T20:00:00.000Z,2018,2,0830,2018-02-20T08:30:00.000Z,2018,2,0850,2018-02-20T13:50:00.000Z,175 BARBERRY TER,Rochester,NY,237,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,237,Clinton,7
-77.621055739397491,43.179630012831687,53612,"140 Avenue C, Rochester, NY, 14621",140 AVENUE C,2018-00038209,2018,2,1755,2018-02-18T17:55:00.000Z,2018,2,1755,2018-02-18T17:55:00.000Z,2018,2,1755,2018-02-18T22:55:00.000Z,140 AVENUE C,Rochester,NY,247,Clinton,Cleared by Arrest - Juvenile,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,247,Clinton,7
-77.638541338277548,43.189717936618578,54539,"1274 Dewey Ave, Rochester, NY, 14613",1274 DEWEY AVE,2018-00051844,2018,3,2100,2018-03-03T21:00:00.000Z,2018,3,2130,2018-03-03T21:30:00.000Z,2018,3,1049,2018-03-07T15:49:00.000Z,1274 DEWEY AVE,Rochester,NY,231,Lake,Exceptional Clearance,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Coin-Operated Machine or Device,Barber/Beauty Shop,231,Lake,1
-77.63693944617188,43.135206856457479,54549,"154 Sawyer St, Rochester, NY, 14619",154 SAWYER ST,2018-00044128,2018,2,1200,2018-02-25T12:00:00.000Z,2018,2,2200,2018-02-25T22:00:00.000Z,2018,2,2200,2018-02-26T03:00:00.000Z,154 SAWYER ST,Rochester,NY,253,Genesee,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,253,Genesee,3
-77.571484738592076,43.171103229242235,54594,"803 Bay St, Rochester, NY, 14609",803 BAY ST,2018-00040349,2018,2,1900,2018-02-20T19:00:00.000Z,2018,2,0600,2018-02-21T06:00:00.000Z,2018,2,0810,2018-02-21T13:10:00.000Z,803 BAY ST,Rochester,NY,205,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,205,Goodman,5
-77.635359947324702,43.132553793190162,54747,"193 Barton St, Rochester, NY, 14611",193 BARTON ST,2018-00048102,2018,3,2000,2018-03-01T20:00:00.000Z,2018,3,0800,2018-03-02T08:00:00.000Z,2018,3,1600,2018-03-02T21:00:00.000Z,193 BARTON ST,Rochester,NY,253,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,253,Genesee,3
-77.658613604302715,43.16810504573936,54995,"20 Piave St, Rochester, NY, 14606",20 PIAVE ST,2018-00034444,2018,2,2330,2018-02-13T23:30:00.000Z,2018,2,2350,2018-02-13T23:50:00.000Z,2018,2,2353,2018-02-14T04:53:00.000Z,20 PIAVE ST,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Street,241,Lake,1
-77.634317723082603,43.187315283951179,55390,"126 Alameda St, Rochester, NY, 14613",126 ALAMEDA ST,2018-00046250,2018,2,2230,2018-02-27T22:30:00.000Z,2018,2,0830,2018-02-28T08:30:00.000Z,2018,2,1250,2018-02-28T17:50:00.000Z,126 ALAMEDA ST,Rochester,NY,231,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,231,Lake,1
-77.61313675566187,43.185155473271912,55593,"2 Lang St, Rochester, NY, 14621",2 LANG ST,2018-00036801,2018,2,0730,2018-02-15T07:30:00.000Z,2018,2,0730,2018-02-15T07:30:00.000Z,2018,2,2002,2018-02-17T01:02:00.000Z,2 LANG ST,Rochester,NY,217,Clinton,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,217,Clinton,7
-77.579579429502701,43.169243560962016,55834,"836 N Goodman St, Rochester, NY, 14609",836 N GOODMAN ST,2018-00055019,2018,3,1127,2018-03-11T11:27:00.000Z,2018,3,1127,2018-03-11T11:27:00.000Z,2018,3,1127,2018-03-11T15:27:00.000Z,836 N GOODMAN ST,Rochester,NY,215,Goodman,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Purse-snatching,Other Outside Location,215,Goodman,5
-77.579579429502701,43.169243560962016,55845,"836 N Goodman St, Rochester, NY, 14609",836 N GOODMAN ST,2018-00055136,2018,3,1500,2018-03-11T15:00:00.000Z,2018,3,1500,2018-03-11T15:00:00.000Z,2018,3,1505,2018-03-11T19:05:00.000Z,836 N GOODMAN ST,Rochester,NY,215,Goodman,Office,PL ,160.15   ,02    ,1,B,F,Robbery,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Attempted,Knife/Cutting Instrument,* No Larceny Type Specified *,Parking Lot,215,Goodman,5
-77.586211076105485,43.155192548832588,56079,"19 Upton Park, Rochester, NY, 14607",19 UPTON PARK,2018-00035517,2018,2,2030,2018-02-14T20:30:00.000Z,2018,2,0830,2018-02-15T08:30:00.000Z,2018,2,0850,2018-02-15T13:50:00.000Z,19 UPTON PARK,Rochester,NY,245,Goodman,Office,PL ,155.30   ,04    ,4,E,F,Larceny,Grand Larceny 4th: Credit Card                              ,6,Completed,* No Weapon Specified *,* No Larceny Type Specified *,* No Location Scene Specified *,245,Goodman,5
-77.641095346155325,43.19291894833794,56158,"586 Flower City Park, Rochester, NY, 14615",586 FLOWER CITY PARK,2018-00045624,2018,2,1200,2018-02-20T12:00:00.000Z,2018,2,1700,2018-02-20T17:00:00.000Z,2018,2,1708,2018-02-27T22:08:00.000Z,586 FLOWER CITY PARK,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Multiple Dwelling,221,Lake,1
-77.653566969859668,43.189134408192771,56180,"315 La Grange Ave, Rochester, NY, 14615",315 LA GRANGE AVE,2018-00055849,2018,3,1500,2018-03-08T15:00:00.000Z,2018,3,0800,2018-03-12T08:00:00.000Z,2018,3,1454,2018-03-12T18:54:00.000Z,315 LA GRANGE AVE,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,221,Lake,1
-77.598743728368461,43.169892313746601,56211,"14 Frederick St, Rochester, NY, 14605",14 FREDERICK ST,2018-00043075,2018,2,0700,2018-02-24T07:00:00.000Z,2018,2,1117,2018-02-24T11:17:00.000Z,2018,2,1117,2018-02-24T16:17:00.000Z,14 FREDERICK ST,Rochester,NY,287,Clinton,Office,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,287,Clinton,7
-77.659600195479427,43.166381597812673,56472,"777 Mount Read Blvd, Rochester, NY, 14606",777 MT READ BLVD,2018-00038614,2018,2,1500,2018-02-16T15:00:00.000Z,2018,2,0800,2018-02-19T08:00:00.000Z,2018,2,1050,2018-02-19T15:50:00.000Z,777 MT READ BLVD,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,281,Lake,1
-77.592233137294613,43.187020817627157,56816,"1141 Norton St, Rochester, NY, 14621",1141 NORTON ST,2018-00040225,2018,2,0130,2018-02-21T01:30:00.000Z,2018,2,0146,2018-02-21T01:46:00.000Z,2018,2,0130,2018-02-21T06:30:00.000Z,1141 NORTON ST,Rochester,NY,237,Clinton,Office,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Attempted,Unknown,* No Larceny Type Specified *,Street,237,Clinton,7
-77.587769487789259,43.145035688279265,56961,"231 Rutgers St, Rochester, NY, 14607",231 RUTGERS ST,2018-00044289,2018,2,2000,2018-02-25T20:00:00.000Z,2018,2,0730,2018-02-26T07:30:00.000Z,2018,2,0735,2018-02-26T12:35:00.000Z,231 RUTGERS ST,Rochester,NY,245,Goodman,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,245,Goodman,5
-77.581472915512308,43.140663664545293,57000,"260 Rosedale St, Rochester, NY, 14620",260 ROSEDALE ST,2018-00041331,2018,2,2300,2018-02-21T23:00:00.000Z,2018,2,0010,2018-02-22T00:10:00.000Z,2018,2,0957,2018-02-22T14:57:00.000Z,260 ROSEDALE ST,Rochester,NY,255,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,255,Goodman,5
-77.645620014131453,43.181048177852666,57253,"568 Driving Park Ave, Rochester, NY, 14613",568 DRIVING PARK AVE,2018-00035437,2018,2,0235,2018-02-15T02:35:00.000Z,2018,2,0238,2018-02-15T02:38:00.000Z,2018,2,0238,2018-02-15T07:38:00.000Z,568 DRIVING PARK AVE,Rochester,NY,241,Lake,Field,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Grocery/Supermarket,241,Lake,1
-77.576302329210918,43.182754211526287,57370,"1515 N Goodman St, Rochester, NY, 14609",1515 N GOODMAN ST,2018-00044457,2018,2,1730,2018-02-24T17:30:00.000Z,2018,2,0900,2018-02-26T09:00:00.000Z,2018,2,1017,2018-02-26T15:17:00.000Z,1515 N GOODMAN ST,Rochester,NY,205,Goodman,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Motor Vehicle Theft,Street,205,Goodman,5
-77.592081876098348,43.182347176772353,57378,"252 Durnan St, Rochester, NY, 14621",252 DURNAN ST,2018-00049978,2018,3,2200,2018-03-04T22:00:00.000Z,2018,3,0445,2018-03-05T04:45:00.000Z,2018,3,0712,2018-03-05T12:12:00.000Z,252 DURNAN ST,Rochester,NY,237,Clinton,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,237,Clinton,7
-77.58189233352725,43.173759143879288,57635,"356 Sixth St, Rochester, NY, 14609",356 SIXTH ST,2018-00037964,2018,2,2200,2018-02-17T22:00:00.000Z,2018,2,1030,2018-02-18T10:30:00.000Z,2018,2,1105,2018-02-18T16:05:00.000Z,356 SIXTH ST,Rochester,NY,267,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,267,Clinton,7
-77.653558744734042,43.163998251628058,57648,"1085 Lyell Ave, Rochester, NY, 14606",1085 LYELL AVE,2018-00036339,2018,2,0819,2018-02-15T08:19:00.000Z,2018,2,0820,2018-02-15T08:20:00.000Z,2018,2,0800,2018-02-16T13:00:00.000Z,1085 LYELL AVE,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Parking Lot,281,Lake,1
-77.556062706479707,43.153158607301791,57948,"185 Marion St, Rochester, NY, 14610",185 MARION ST,2018-00040382,2018,2,2000,2018-02-20T20:00:00.000Z,2018,2,0800,2018-02-21T08:00:00.000Z,2018,2,0915,2018-02-21T14:15:00.000Z,185 MARION ST,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,235,Goodman,5
-77.570079018833397,43.164022768676809,58412,"628 Garson Ave, Rochester, NY, 14609",628 GARSON AVE,2018-00045097,2018,2,0200,2018-02-27T02:00:00.000Z,2018,2,0318,2018-02-27T03:18:00.000Z,2018,2,0318,2018-02-27T08:18:00.000Z,628 GARSON AVE,Rochester,NY,225,Goodman,Field,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,225,Goodman,5
-77.612461537842009,43.142355708851333,58456,"375 Mount Hope Ave, Rochester, NY, 14620",375 MT HOPE AVE,2018-00051717,2018,2,1335,2018-02-18T13:35:00.000Z,2018,2,1800,2018-02-18T18:00:00.000Z,2018,3,0955,2018-03-07T14:55:00.000Z,375 MT HOPE AVE,Rochester,NY,229,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Single Family Home,229,Central,9
-77.587315247721676,43.142614049578,58494,"797 Monroe Ave, Rochester, NY, 14607",797 MONROE AVE,2018-00052238,2018,3,1835,2018-03-07T18:35:00.000Z,2018,3,1910,2018-03-07T19:10:00.000Z,2018,3,2150,2018-03-08T02:50:00.000Z,797 MONROE AVE,Rochester,NY,265,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Public Transit Vehicle,265,Goodman,5
-77.61310544637584,43.172962734026406,59490,"799 N Clinton Ave, Rochester, NY, 14605",799 N CLINTON AVE,2018-00039455,2018,2,1059,2018-02-20T10:59:00.000Z,2018,2,1110,2018-02-20T11:10:00.000Z,2018,2,1102,2018-02-20T16:02:00.000Z,799 N CLINTON AVE,Rochester,NY,277,Clinton,Field,PL ,160.10   ,02A   ,2,C,F,Robbery,Robbery 2nd: Causes Physical Injury                         ,3,Completed,Not Reported,* No Larceny Type Specified *,Gas Station,277,Clinton,7
-77.653621730488112,43.144634571640601,59766,"640 Chili Ave, Rochester, NY, 14611",640 CHILI AVE,2018-00040172,2018,2,0008,2018-02-21T00:08:00.000Z,2018,2,0008,2018-02-21T00:08:00.000Z,2018,2,0008,2018-02-21T05:08:00.000Z,640 CHILI AVE,Rochester,NY,203,Genesee,Field,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Completed,Personal Weapons,* No Larceny Type Specified *,Street,203,Genesee,3
-77.615444176350849,43.185693874151347,59798,"1415 N Clinton Ave, Rochester, NY, 14621",1415 N CLINTON AVE,2018-00042400,2018,2,1453,2018-02-23T14:53:00.000Z,2018,2,1453,2018-02-23T14:53:00.000Z,2018,2,1453,2018-02-23T19:53:00.000Z,1415 N CLINTON AVE,Rochester,NY,217,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Clothing Store,217,Clinton,7
-77.650250113772273,43.164728312306941,59824,"962 Lyell Ave, Rochester, NY, 14606",962 LYELL AVE,2018-00038722,2018,2,1230,2018-02-19T12:30:00.000Z,2018,2,1245,2018-02-19T12:45:00.000Z,2018,2,1255,2018-02-19T17:55:00.000Z,962 LYELL AVE,Rochester,NY,261,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,281,Lake,1
-77.632539752204522,43.15572656965832,59851,"75 Saxton St, Rochester, NY, 14611",75 SAXTON ST,2018-00043073,2018,2,1233,2018-02-24T12:33:00.000Z,2018,2,1233,2018-02-24T12:33:00.000Z,2018,2,1234,2018-02-24T17:34:00.000Z,75 SAXTON ST,Rochester,NY,213,Genesee,Cleared by Arrest - Adult,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Street,213,Genesee,3
-77.64974381937941,43.164941534621327,59979,"956 Lyell Ave, Rochester, NY, 14606",956 LYELL AVE,2018-00039501,2018,2,1130,2018-02-20T11:30:00.000Z,2018,2,1150,2018-02-20T11:50:00.000Z,2018,2,1153,2018-02-20T16:53:00.000Z,956 LYELL AVE,Rochester,NY,261,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,281,Lake,1
-77.625987032143939,43.166293697258922,60031,"134 Spencer St, Rochester, NY, 14608",134 SPENCER ST,2018-00051527,2018,3,2343,2018-03-06T23:43:00.000Z,2018,3,2343,2018-03-06T23:43:00.000Z,2018,3,2343,2018-03-07T04:43:00.000Z,134 SPENCER ST,Rochester,NY,271,Lake,Cleared by Arrest - Adult,PL ,120.05   ,06    ,2,D,F,Aggravated Assault,Assault 2nd: Cause Injury to Non Participant During Commissi,4,Completed,Personal Weapons,* No Larceny Type Specified *,Single Family Home,271,Lake,1
-77.60447533824933,43.18233607584056,60114,"75 Hoff St, Rochester, NY, 14621",75 HOFF ST,2018-00043637,2018,2,0419,2018-02-25T04:19:00.000Z,2018,2,0419,2018-02-25T04:19:00.000Z,2018,2,0419,2018-02-25T09:19:00.000Z,75 HOFF ST,Rochester,NY,227,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Single Family Home,227,Clinton,7
-77.601940678815097,43.157294059753696,60185,"25 Gibbs St, Rochester, NY, 14604",25 GIBBS ST,2018-00036479,2018,2,1120,2018-02-16T11:20:00.000Z,2018,2,1150,2018-02-16T11:50:00.000Z,2018,2,1120,2018-02-16T16:20:00.000Z,25 GIBBS ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,College,219,Central,9
-77.639118331529659,43.194260616089963,60969,"1497 Dewey Ave, Rochester, NY, 14615",1497 DEWEY AVE,2018-00044340,2018,2,0847,2018-02-26T08:47:00.000Z,2018,2,0857,2018-02-26T08:57:00.000Z,2018,2,0857,2018-02-26T13:57:00.000Z,1497 DEWEY AVE,Rochester,NY,211,Lake,Office,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Dry Cleaners/Laundry,211,Lake,1
-77.62723364018585,43.166211978761304,61266,"770 N Plymouth Ave, Rochester, NY, 14608",770 N PLYMOUTH AVE,2018-00035676,2018,2,1310,2018-02-15T13:10:00.000Z,2018,2,1310,2018-02-15T13:10:00.000Z,2018,2,1310,2018-02-15T18:10:00.000Z,770 N PLYMOUTH AVE,Rochester,NY,271,Lake,Exceptional Clearance,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Other Residential,271,Lake,1
-77.610713780518381,43.181429778474694,61451,"310 Remington St, Rochester, NY, 14621",310 REMINGTON ST,2018-00034270,2018,2,1939,2018-02-13T19:39:00.000Z,2018,2,1939,2018-02-13T19:39:00.000Z,2018,2,1939,2018-02-14T00:39:00.000Z,310 REMINGTON ST,Rochester,NY,217,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,217,Clinton,7
-77.599619007101197,43.180627870119238,61646,"865 Hudson Ave, Rochester, NY, 14621",865 HUDSON AVE,2018-00048700,2018,3,2145,2018-03-02T21:45:00.000Z,2018,3,2150,2018-03-02T21:50:00.000Z,2018,3,1217,2018-03-03T17:17:00.000Z,865 HUDSON AVE,Rochester,NY,257,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Grocery/Supermarket,257,Clinton,7
-77.613298841705998,43.251270174549887,62307,"4424 Lake Ave, Rochester, NY, 14612",4424 LAKE AVE,2018-00035764,2018,2,1520,2018-02-15T15:20:00.000Z,2018,2,1520,2018-02-15T15:20:00.000Z,2018,2,1520,2018-02-15T20:20:00.000Z,4424 LAKE AVE,Rochester,NY,201,Lake,Cleared by Arrest - Juvenile,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Variety/Convenience Store,201,Lake,1
-77.612913842918047,43.175318075396184,62455,"892 N Clinton Ave, Rochester, NY, 14621",892 N CLINTON AVE,2018-00051145,2018,3,2200,2018-03-05T22:00:00.000Z,2018,3,2200,2018-03-05T22:00:00.000Z,2018,3,1439,2018-03-06T19:39:00.000Z,892 N CLINTON AVE,Rochester,NY,247,Clinton,Field,PL ,160.15   ,02    ,1,B,F,Robbery,Robbery 1st: Forcible Theft Armed With a Deadly Weapon      ,3,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Street,247,Clinton,7
-77.639377705548043,43.190550149311186,62684,"1325 Dewey Ave, Rochester, NY, 14613",1325 DEWEY AVE,2018-00050147,2018,3,1114,2018-03-05T11:14:00.000Z,2018,3,1119,2018-03-05T11:19:00.000Z,2018,3,1119,2018-03-05T16:19:00.000Z,1325 DEWEY AVE,Rochester,NY,221,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Department/Discount Store,221,Lake,1
-77.573203387866513,43.160025255644413,62819,"26 Barnum St, Rochester, NY, 14609",26 BARNUM ST,2018-00041645,2018,2,1734,2018-02-22T17:34:00.000Z,2018,2,1734,2018-02-22T17:34:00.000Z,2018,2,1734,2018-02-22T22:34:00.000Z,26 BARNUM ST,Rochester,NY,225,Goodman,Field,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Firearm,* No Larceny Type Specified *,Other Outside Location,225,Goodman,5
-77.629182128309679,43.143371480455109,62823,"575 Jefferson Ave, Rochester, NY, 14611",575 JEFFERSON AVE,2018-00042754,2018,2,2330,2018-02-23T23:30:00.000Z,2018,2,2330,2018-02-23T23:30:00.000Z,2018,2,2332,2018-02-24T04:32:00.000Z,575 JEFFERSON AVE,Rochester,NY,233,Genesee,Office,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Parking Lot,233,Genesee,3
-77.640174488422986,43.180440533473217,63120,"375 Driving Park Ave, Rochester, NY, 14613",375 DRIVING PARK AVE,2018-00052753,2018,3,1300,2018-03-08T13:00:00.000Z,2018,3,1345,2018-03-08T13:45:00.000Z,2018,3,1520,2018-03-08T20:20:00.000Z,375 DRIVING PARK AVE,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Grocery/Supermarket,241,Lake,1
-77.553029671218496,43.156151084670263,63292,"160 Drexmore Rd, Rochester, NY, 14610",160 DREXMORE ROAD,2018-00040321,2018,2,1930,2018-02-20T19:30:00.000Z,2018,2,0725,2018-02-21T07:25:00.000Z,2018,2,0725,2018-02-21T12:25:00.000Z,160 DREXMORE ROAD,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,235,Goodman,5
-77.635665516029917,43.191522333891541,63655,"207 Clay Ave, Rochester, NY, 14613",207 CLAY AVE,2018-00055901,2018,3,0730,2018-03-11T07:30:00.000Z,2018,3,1500,2018-03-12T15:00:00.000Z,2018,3,1540,2018-03-12T19:40:00.000Z,207 CLAY AVE,Rochester,NY,231,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Yard,231,Lake,1
