X,Y,OBJECTID,Geocode_Address,Geocode_Street,Case_Number,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Reported_Date_Year,Reported_Date_Month,Reported_Time,Reported_Timestamp,Address_StreetFull,Address_City,Address_State,Patrol_Beat,Patrol_Section,Case_Status,Statute_Title,Statute_Section,Statute_Subsection,Statute_Degree,Statute_Class,Statute_Category,Statute_Text,Statute_Description,Statute_CrimeCategory,Statute_Attempted,Weapon_Description,Larceny_Type,Location_Type,Geo_Beat,Geo_Section,Geo_Section_Num
-77.626117652475884,43.182392097857985,55209,"1447 St Paul St, Rochester, NY, 14621",1447 ST PAUL ST,2018-00040123,2018,2,2230,2018-02-20T22:30:00.000Z,2018,2,2230,2018-02-20T22:30:00.000Z,2018,2,2331,2018-02-21T04:31:00.000Z,1447 ST PAUL ST,Rochester,NY,217,Clinton,Office,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Completed,Not Reported,* No Larceny Type Specified *,Street,217,Clinton,7
-77.594438369840745,43.155490262100415,55504,"315 Alexander St, Rochester, NY, 14607",315 ALEXANDER ST,2018-00038760,2018,2,2300,2018-02-17T23:00:00.000Z,2018,2,0900,2018-02-18T09:00:00.000Z,2018,2,1350,2018-02-19T18:50:00.000Z,315 ALEXANDER ST,Rochester,NY,219,Central,Office,PL ,155.30   ,04    ,4,E,F,Larceny,Grand Larceny 4th: Credit Card                              ,6,Completed,* No Weapon Specified *,All Other Larcenies,Bar,219,Central,9
-77.601525307712166,43.156685969386032,55644,"107 East Ave, Rochester, NY, 14604",107 EAST AVE,2018-00049174,2018,3,2300,2018-03-03T23:00:00.000Z,2018,3,2330,2018-03-03T23:30:00.000Z,2018,3,2341,2018-03-05T04:41:00.000Z,107 EAST AVE,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Bar,219,Central,9
-77.58296879683175,43.14030660215532,55655,"985 Monroe Ave, Rochester, NY, 14620",985 MONROE AVE,2018-00030174,2018,2,1505,2018-02-08T15:05:00.000Z,2018,2,1505,2018-02-08T15:05:00.000Z,2018,2,1515,2018-02-08T20:15:00.000Z,985 MONROE AVE,Rochester,NY,255,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Department/Discount Store,255,Goodman,5
-77.626100216183673,43.169362859357015,55783,"250 Lake Ave, Rochester, NY, 14608",250 LAKE AVE,2018-00042750,2018,2,2328,2018-02-23T23:28:00.000Z,2018,2,2328,2018-02-23T23:28:00.000Z,2018,2,2328,2018-02-24T04:28:00.000Z,250 LAKE AVE,Rochester,NY,271,Lake,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Clothing Store,271,Lake,1
-77.582654555981975,43.149822896355253,55998,"95 Westminster Rd, Rochester, NY, 14607",95 WESTMINSTER ROAD,2018-00044562,2018,2,1200,2018-02-23T12:00:00.000Z,2018,2,1320,2018-02-26T13:20:00.000Z,2018,2,1330,2018-02-26T18:30:00.000Z,95 WESTMINSTER ROAD,Rochester,NY,245,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,245,Goodman,5
-77.59210572261172,43.181223782253902,56279,"1136 Avenue D, Rochester, NY, 14621",1136 AVENUE D,2018-00022438,2018,1,2100,2018-01-28T21:00:00.000Z,2018,1,0545,2018-01-29T05:45:00.000Z,2018,1,0550,2018-01-29T10:50:00.000Z,1136 AVENUE D,Rochester,NY,257,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,257,Clinton,7
-77.639118331529659,43.194260616089963,56312,"1497 Dewey Ave, Rochester, NY, 14615",1497 DEWEY AVE,2018-00044340,2018,2,0847,2018-02-26T08:47:00.000Z,2018,2,0857,2018-02-26T08:57:00.000Z,2018,2,0857,2018-02-26T13:57:00.000Z,1497 DEWEY AVE,Rochester,NY,211,Lake,Office,PL ,120.14   ,01    ,2,A,M,Aggravated Assault,Menacing 2nd: Weapon                                        ,4,Completed,Knife/Cutting Instrument,* No Larceny Type Specified *,Dry Cleaners/Laundry,211,Lake,1
-77.585608483056689,43.191546203624462,56466,"1425 Portland Ave, Rochester, NY, 14621",1425 PORTLAND AVE,2018-00040682,2018,2,1315,2018-02-21T13:15:00.000Z,2018,2,1345,2018-02-21T13:45:00.000Z,2018,2,1343,2018-02-21T18:43:00.000Z,1425 PORTLAND AVE,Rochester,NY,237,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Hospital,237,Clinton,7
-77.638297212215861,43.138267126875668,56755,"75 Melrose St, Rochester, NY, 14619",75 MELROSE ST,2018-00043602,2018,2,0040,2018-02-25T00:40:00.000Z,2018,2,0220,2018-02-25T02:20:00.000Z,2018,2,0228,2018-02-25T07:28:00.000Z,75 MELROSE ST,Rochester,NY,253,Genesee,Field,PL ,140.25   ,02    ,2,C,F,Burglary,Burglary 2nd: Illegal Entry: Dwelling                       ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,253,Genesee,3
-77.564687474316983,43.158916195425441,56819,"1801 E Main St, Rochester, NY, 14609",1801 E MAIN ST,2018-00014437,2018,1,1325,2018-01-19T13:25:00.000Z,2018,1,1325,2018-01-19T13:25:00.000Z,2018,1,1346,2018-01-19T18:46:00.000Z,1801 E MAIN ST,Rochester,NY,235,Goodman,Exceptional Clearance,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,School,235,Goodman,5
-77.564687474316983,43.158916195425441,56830,"1801 E Main St, Rochester, NY, 14609",1801 E MAIN ST,2018-00052734,2018,3,1100,2018-03-08T11:00:00.000Z,2018,3,1115,2018-03-08T11:15:00.000Z,2018,3,1458,2018-03-08T19:58:00.000Z,1801 E MAIN ST,Rochester,NY,235,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,School,235,Goodman,5
-77.593380629999672,43.157646777274167,56930,"100 Richmond St, Rochester, NY, 14607",100 RICHMOND ST,2018-00047173,2018,2,1600,2018-02-28T16:00:00.000Z,2018,3,1510,2018-03-01T15:10:00.000Z,2018,3,1515,2018-03-01T20:15:00.000Z,100 RICHMOND ST,Rochester,NY,219,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,219,Central,9
-77.588080919853311,43.146884643187214,57070,"209 Harvard St, Rochester, NY, 14607",209 HARVARD ST,2018-00050152,2018,3,1630,2018-03-04T16:30:00.000Z,2018,3,0910,2018-03-05T09:10:00.000Z,2018,3,1120,2018-03-05T16:20:00.000Z,209 HARVARD ST,Rochester,NY,245,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,245,Goodman,5
-77.607072205731583,43.139543325459748,57114,"245 Cypress St, Rochester, NY, 14620",245 CYPRESS ST,2018-00056201,2018,3,2357,2018-03-12T23:57:00.000Z,2018,3,2359,2018-03-12T23:59:00.000Z,2018,3,2357,2018-03-13T03:57:00.000Z,245 CYPRESS ST,Rochester,NY,229,Central,Field,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Single Family Home,229,Central,9
-77.63874431396151,43.130724788759345,57118,"149 Brooks Ave, Rochester, NY, 14619",149 BROOKS AVE,2018-00015182,2018,1,2100,2018-01-19T21:00:00.000Z,2018,1,0913,2018-01-20T09:13:00.000Z,2018,1,0913,2018-01-20T14:13:00.000Z,149 BROOKS AVE,Rochester,NY,243,Genesee,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Church,243,Genesee,3
-77.566156071269248,43.184986735339514,57237,"338 Waring Rd, Rochester, NY, 14609",338 WARING ROAD,2018-00031540,2018,2,1028,2018-02-10T10:28:00.000Z,2018,2,1028,2018-02-10T10:28:00.000Z,2018,2,1028,2018-02-10T15:28:00.000Z,338 WARING ROAD,Rochester,NY,205,Goodman,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,205,Goodman,5
-77.653774271880636,43.155143065839226,57302,"190 Glide St, Rochester, NY, 14611",190 GLIDE ST,2018-00032205,2018,2,0556,2018-02-11T05:56:00.000Z,2018,2,0556,2018-02-11T05:56:00.000Z,2018,2,0556,2018-02-11T10:56:00.000Z,190 GLIDE ST,Rochester,NY,203,Genesee,Field,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Grocery/Supermarket,203,Genesee,3
-77.596460380131816,43.158661720582991,57488,"44 Richmond St, Rochester, NY, 14607",44 RICHMOND ST,2018-00035027,2018,2,2345,2018-02-05T23:45:00.000Z,2018,2,2345,2018-02-05T23:45:00.000Z,2018,2,1604,2018-02-14T21:04:00.000Z,44 RICHMOND ST,Rochester,NY,219,Central,Field,PL ,160.05   ,      ,3,D,F,Robbery,Robbery 3rd                                                 ,3,Completed,Not Reported,* No Larceny Type Specified *,Other Outside Location,219,Central,9
-77.648638854936905,43.179395360554167,57538,"688 Lexington Ave, Rochester, NY, 14613",688 LEXINGTON AVE,2018-00056492,2018,3,2100,2018-03-12T21:00:00.000Z,2018,3,1047,2018-03-13T10:47:00.000Z,2018,3,1130,2018-03-13T15:30:00.000Z,688 LEXINGTON AVE,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Bar,241,Lake,1
-77.584945853343513,43.168207762239525,57599,"375 Central Park, Rochester, NY, 14605",375 CENTRAL PARK,2018-00056217,2018,3,2339,2018-03-12T23:39:00.000Z,2018,3,2339,2018-03-12T23:39:00.000Z,2018,3,2339,2018-03-13T03:39:00.000Z,375 CENTRAL PARK,Rochester,NY,297,Clinton,Cleared by Arrest - Adult,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Blunt Object,* No Larceny Type Specified *,Single Family Home,297,Clinton,7
-77.573203387866513,43.160025255644413,57755,"26 Barnum St, Rochester, NY, 14609",26 BARNUM ST,2018-00041645,2018,2,1734,2018-02-22T17:34:00.000Z,2018,2,1734,2018-02-22T17:34:00.000Z,2018,2,1734,2018-02-22T22:34:00.000Z,26 BARNUM ST,Rochester,NY,225,Goodman,Exceptional Clearance,PL ,160.15   ,04    ,1,B,F,Robbery,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Completed,Firearm,* No Larceny Type Specified *,Other Outside Location,225,Goodman,5
-77.629182128309679,43.143371480455109,57802,"575 Jefferson Ave, Rochester, NY, 14611",575 JEFFERSON AVE,2018-00042754,2018,2,2330,2018-02-23T23:30:00.000Z,2018,2,2330,2018-02-23T23:30:00.000Z,2018,2,2332,2018-02-24T04:32:00.000Z,575 JEFFERSON AVE,Rochester,NY,233,Genesee,Office,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Parking Lot,233,Genesee,3
-77.668422246419624,43.173254753682315,57823,"1385 Emerson St, Rochester, NY, 14606",1385 EMERSON ST,2018-00018620,2018,1,1500,2018-01-19T15:00:00.000Z,2018,1,0800,2018-01-22T08:00:00.000Z,2018,1,1530,2018-01-24T20:30:00.000Z,1385 EMERSON ST,Rochester,NY,241,Lake,Field,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Outside Location,241,Lake,1
-77.640174488422986,43.180440533473217,58012,"375 Driving Park Ave, Rochester, NY, 14613",375 DRIVING PARK AVE,2018-00052753,2018,3,1300,2018-03-08T13:00:00.000Z,2018,3,1345,2018-03-08T13:45:00.000Z,2018,3,1520,2018-03-08T20:20:00.000Z,375 DRIVING PARK AVE,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Grocery/Supermarket,241,Lake,1
-77.610231014550791,43.170336789858403,58164,"265 Upper Falls Blvd, Rochester, NY, 14605",265 UPPER FALLS BLVD,2018-00030972,2018,2,1600,2018-02-09T16:00:00.000Z,2018,2,1612,2018-02-09T16:12:00.000Z,2018,2,1612,2018-02-09T21:12:00.000Z,265 UPPER FALLS BLVD,Rochester,NY,287,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Other Retail Store,287,Clinton,7
-77.613171894669847,43.113359573000174,58184,"335 Westfall Rd, Rochester, NY, 14620",335 WESTFALL ROAD,2018-00022101,2018,1,1419,2018-01-28T14:19:00.000Z,2018,1,1419,2018-01-28T14:19:00.000Z,2018,1,1645,2018-01-28T21:45:00.000Z,335 WESTFALL ROAD,Rochester,NY,263,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Other Retail Store,263,Genesee,3
-77.613171894669847,43.113359573000174,58185,"335 Westfall Rd, Rochester, NY, 14620",335 WESTFALL ROAD,2018-00015194,2018,1,0330,2018-01-18T03:30:00.000Z,2018,1,1900,2018-01-19T19:00:00.000Z,2018,1,0939,2018-01-20T14:39:00.000Z,335 WESTFALL ROAD,Rochester,NY,263,Genesee,Cleared by Arrest - Juvenile,PL ,155.35   ,01    ,3,D,F,Larceny,Grand Larceny 3rd: Property Value Exceeds $3000             ,6,Completed,* No Weapon Specified *,Shoplifting,Parking Lot,263,Genesee,3
-77.61310544637584,43.172962734026406,58262,"799 N Clinton Ave, Rochester, NY, 14605",799 N CLINTON AVE,2018-00039455,2018,2,1059,2018-02-20T10:59:00.000Z,2018,2,1110,2018-02-20T11:10:00.000Z,2018,2,1102,2018-02-20T16:02:00.000Z,799 N CLINTON AVE,Rochester,NY,277,Clinton,Field,PL ,160.10   ,02A   ,2,C,F,Robbery,Robbery 2nd: Causes Physical Injury                         ,3,Completed,Not Reported,* No Larceny Type Specified *,Gas Station,277,Clinton,7
-77.61310544637584,43.172962734026406,58263,"799 N Clinton Ave, Rochester, NY, 14605",799 N CLINTON AVE,2018-00034001,2018,2,0845,2018-02-13T08:45:00.000Z,2018,2,1100,2018-02-13T11:00:00.000Z,2018,2,1410,2018-02-13T19:10:00.000Z,799 N CLINTON AVE,Rochester,NY,277,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,277,Clinton,7
-77.640446577567431,43.146382464357252,58370,"116 Wellington Ave, Rochester, NY, 14611",116 WELLINGTON AVE,2018-00020067,2018,1,1200,2018-01-24T12:00:00.000Z,2018,1,1200,2018-01-25T12:00:00.000Z,2018,1,1030,2018-01-26T15:30:00.000Z,116 WELLINGTON AVE,Rochester,NY,223,Genesee,Field,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,All Other Larcenies,Unknown,223,Genesee,3
-77.653621730488112,43.144634571640601,58384,"640 Chili Ave, Rochester, NY, 14611",640 CHILI AVE,2018-00040172,2018,2,0008,2018-02-21T00:08:00.000Z,2018,2,0008,2018-02-21T00:08:00.000Z,2018,2,0008,2018-02-21T05:08:00.000Z,640 CHILI AVE,Rochester,NY,203,Genesee,Field,PL ,160.10   ,01    ,2,C,F,Robbery,Robbery 2nd: Aided By Another                               ,3,Completed,Personal Weapons,* No Larceny Type Specified *,Street,203,Genesee,3
-77.650250113772273,43.164728312306941,58406,"962 Lyell Ave, Rochester, NY, 14606",962 LYELL AVE,2018-00038722,2018,2,1230,2018-02-19T12:30:00.000Z,2018,2,1245,2018-02-19T12:45:00.000Z,2018,2,1255,2018-02-19T17:55:00.000Z,962 LYELL AVE,Rochester,NY,261,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Street,281,Lake,1
-77.655837278162139,43.163192987511572,58494,"183 Campbell Park, Rochester, NY, 14606",183 CAMPBELL PARK,2018-00038654,2018,2,1900,2018-02-18T19:00:00.000Z,2018,2,1000,2018-02-19T10:00:00.000Z,2018,2,1140,2018-02-19T16:40:00.000Z,183 CAMPBELL PARK,Rochester,NY,281,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,281,Lake,1
-77.597925705481074,43.156117499040555,58538,"240 East Ave, Rochester, NY, 14607",240 EAST AVE,2018-00054754,2018,3,2040,2018-03-10T20:40:00.000Z,2018,3,2300,2018-03-10T23:00:00.000Z,2018,3,2337,2018-03-11T04:37:00.000Z,240 EAST AVE,Rochester,NY,219,Central,Office,PL ,155.30   ,08    ,4,E,F,Motor Vehicle Theft,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,Completed,* No Weapon Specified *,Theft of Motor Vehicle Parts or Accessories,Street,219,Central,9
-77.629494139931836,43.152054939313096,58683,"626 W Main St, Rochester, NY, 14611",626 W MAIN ST,2018-00043019,2018,2,1430,2018-02-23T14:30:00.000Z,2018,2,1500,2018-02-23T15:00:00.000Z,2018,2,1130,2018-02-24T16:30:00.000Z,626 W MAIN ST,Rochester,NY,213,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Building,Liquor Store,213,Genesee,3
-77.607213443293432,43.25579810636475,58719,"1000 N River St, Rochester, NY, 14612",1000 N RIVER ST,2018-00040338,2018,2,1800,2018-02-16T18:00:00.000Z,2018,2,1100,2018-02-19T11:00:00.000Z,2018,2,0805,2018-02-21T13:05:00.000Z,1000 N RIVER ST,Rochester,NY,201,Lake,Office,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,All Other Larcenies,Bar,201,Lake,1
-77.592955868517222,43.160587025732298,58750,"718 E Main St, Rochester, NY, 14605",718 E MAIN ST,2018-00044406,2018,2,1000,2018-02-26T10:00:00.000Z,2018,2,1011,2018-02-26T10:11:00.000Z,2018,2,1012,2018-02-26T15:12:00.000Z,718 E MAIN ST,Rochester,NY,225,Goodman,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Gas Station,225,Goodman,5
-77.59406661133805,43.170594135902917,58818,"17 Bay St, Rochester, NY, 14605",17 BAY ST,2018-00027785,2018,2,0250,2018-02-05T02:50:00.000Z,2018,2,0259,2018-02-05T02:59:00.000Z,2018,2,0259,2018-02-05T07:59:00.000Z,17 BAY ST,Rochester,NY,297,Clinton,Office,PL ,140.20   ,      ,3,D,F,Burglary,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,Completed,* No Weapon Specified *,* No Larceny Type Specified *,Auto Shop,297,Clinton,7
-77.652120431259476,43.165638603096959,58843,"2 Canton St, Rochester, NY, 14606",2 CANTON ST,2018-00017169,2018,1,1300,2018-01-21T13:00:00.000Z,2018,1,1941,2018-01-22T19:41:00.000Z,2018,1,1941,2018-01-23T00:41:00.000Z,2 CANTON ST,Rochester,NY,241,Lake,Office,PL ,155.30   ,01    ,4,E,F,Larceny,Grand Larceny 4th: Value Property Greater Than $1000        ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,241,Lake,1
-77.65976239031437,43.159078046675695,59038,"423 Mount Read Blvd, Rochester, NY, 14611",423 MT READ BLVD,2018-00043441,2018,2,2202,2018-02-24T22:02:00.000Z,2018,2,2202,2018-02-24T22:02:00.000Z,2018,2,2202,2018-02-25T03:02:00.000Z,423 MT READ BLVD,Rochester,NY,281,Lake,Field,PL ,120.05   ,06    ,2,D,F,Aggravated Assault,Assault 2nd: Cause Injury to Non Participant During Commissi,4,Completed,Not Reported,* No Larceny Type Specified *,Single Family Home,281,Lake,1
-77.636150225989397,43.143814776643907,59078,"319 Genesee St, Rochester, NY, 14611",319 GENESEE ST,2018-00014622,2018,1,1544,2018-01-19T15:44:00.000Z,2018,1,1550,2018-01-19T15:50:00.000Z,2018,1,1701,2018-01-19T22:01:00.000Z,319 GENESEE ST,Rochester,NY,223,Genesee,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Public Transit Vehicle,223,Genesee,3
-77.595639100446462,43.152918129837005,59136,"271 Alexander St, Rochester, NY, 14607",271 ALEXANDER ST,2018-00022455,2018,1,2300,2018-01-28T23:00:00.000Z,2018,1,0100,2018-01-29T01:00:00.000Z,2018,1,0730,2018-01-29T12:30:00.000Z,271 ALEXANDER ST,Rochester,NY,229,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Street,229,Central,9
-77.641037602094642,43.179664770789771,59393,"414 Lexington Ave, Rochester, NY, 14613",414 LEXINGTON AVE,2018-00043920,2018,2,1530,2018-02-24T15:30:00.000Z,2018,2,1700,2018-02-24T17:00:00.000Z,2018,2,1555,2018-02-25T20:55:00.000Z,414 LEXINGTON AVE,Rochester,NY,241,Lake,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,241,Lake,1
-77.603281013511605,43.149622831443558,59395,"109 Griffith St, Rochester, NY, 14607",109 GRIFFITH ST,2018-00044419,2018,2,2130,2018-02-25T21:30:00.000Z,2018,2,1015,2018-02-26T10:15:00.000Z,2018,2,1025,2018-02-26T15:25:00.000Z,109 GRIFFITH ST,Rochester,NY,229,Central,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,229,Central,9
-77.587152622708842,43.170699326489029,59591,"257 Bay St, Rochester, NY, 14605",257 BAY ST,2018-00046475,2018,2,1719,2018-02-28T17:19:00.000Z,2018,2,1719,2018-02-28T17:19:00.000Z,2018,2,1719,2018-02-28T22:19:00.000Z,257 BAY ST,Rochester,NY,297,Clinton,Office,PL ,120.05   ,02    ,2,D,F,Aggravated Assault,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Completed,Semiautomatic Handgun,* No Larceny Type Specified *,Street,297,Clinton,7
-77.597175653571924,43.194386612343642,60297,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00015574,2018,1,1945,2018-01-20T19:45:00.000Z,2018,1,1945,2018-01-20T19:45:00.000Z,2018,1,1945,2018-01-21T00:45:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,207,Clinton,7
-77.597175653571924,43.194386612343642,60298,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00015152,2018,1,0759,2018-01-20T07:59:00.000Z,2018,1,0759,2018-01-20T07:59:00.000Z,2018,1,0759,2018-01-20T12:59:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Department/Discount Store,207,Clinton,7
-77.597175653571924,43.194386612343642,60299,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00012628,2018,1,1112,2018-01-17T11:12:00.000Z,2018,1,1112,2018-01-17T11:12:00.000Z,2018,1,1112,2018-01-17T16:12:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Department/Discount Store,207,Clinton,7
-77.597175653571924,43.194386612343642,60301,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00011425,2018,1,1901,2018-01-15T19:01:00.000Z,2018,1,1901,2018-01-15T19:01:00.000Z,2018,1,1909,2018-01-16T00:09:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Other Retail Store,207,Clinton,7
-77.597175653571924,43.194386612343642,60303,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00028230,2018,2,1514,2018-02-05T15:14:00.000Z,2018,2,1514,2018-02-05T15:14:00.000Z,2018,2,1645,2018-02-05T21:45:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Warrant Advised,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Grocery/Supermarket,207,Clinton,7
-77.597175653571924,43.194386612343642,60304,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00026051,2018,2,1400,2018-02-01T14:00:00.000Z,2018,2,1530,2018-02-02T15:30:00.000Z,2018,2,1700,2018-02-02T22:00:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Office,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Grocery/Supermarket,207,Clinton,7
-77.597175653571924,43.194386612343642,60305,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00022760,2018,1,1501,2018-01-29T15:01:00.000Z,2018,1,1501,2018-01-29T15:01:00.000Z,2018,1,1501,2018-01-29T20:01:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,All Other Larcenies,Grocery/Supermarket,207,Clinton,7
-77.597175653571924,43.194386612343642,60306,"1490 Hudson Ave, Rochester, NY, 14621",1490 HUDSON AVE,2018-00020507,2018,1,2002,2018-01-26T20:02:00.000Z,2018,1,2002,2018-01-26T20:02:00.000Z,2018,1,2002,2018-01-27T01:02:00.000Z,1490 HUDSON AVE,Rochester,NY,207,Clinton,Cleared by Arrest - Adult,PL ,155.25   ,      ,0,A,M,Larceny,Petit Larceny                                               ,6,Completed,* No Weapon Specified *,Shoplifting,Department/Discount Store,207,Clinton,7
